epoch,accuracy,c_loss,d_loss,g_loss,imp_loss,reg_loss,total_g_loss,val_accuracy
34,0.7127482891082764,0.8725321888923645,0.4943339228630066,0.21631339192390442,0.00014328741235658526,0.006187097635120153,0.22264373302459717,0.7539786100387573
35,0.7150601148605347,0.8681785464286804,0.49433401226997375,0.21631337702274323,0.00014191218360792845,0.006160380784422159,0.22261567413806915,0.7545934319496155
36,0.7173264622688293,0.8639759421348572,0.49433499574661255,0.21631251275539398,0.00014055197243578732,0.006133756600320339,0.22258669137954712,0.7552444934844971
37,0.7196155190467834,0.8599158525466919,0.49438998103141785,0.21623781323432922,0.00013920661876909435,0.006107219960540533,0.22248411178588867,0.7557870149612427
38,0.7218818068504333,0.8559922575950623,0.49438565969467163,0.21612393856048584,0.00013787580246571451,0.006080774124711752,0.22234249114990234,0.7562572360038757
39,0.7239431738853455,0.8521981835365295,0.49438565969467163,0.21612389385700226,0.00013655939255841076,0.0060544186271727085,0.2223147749900818,0.7569444179534912
40,0.7258791923522949,0.848527193069458,0.49438560009002686,0.21612384915351868,0.00013525705435313284,0.00602815393358469,0.2222871631383896,0.7574508190155029
41,0.7276785969734192,0.8449735641479492,0.49438565969467163,0.21612393856048584,0.0001339688606094569,0.006001980043947697,0.22225987911224365,0.7578486800193787
42,0.7293640375137329,0.8415310382843018,0.49438565969467163,0.21612386405467987,0.00013269443297758698,0.005975893698632717,0.2222324013710022,0.7583912014961243
43,0.7313456535339355,0.8381948471069336,0.49438565969467163,0.21612389385700226,0.0001314338733209297,0.005949896760284901,0.22220507264137268,0.7588614225387573
44,0.7329286336898804,0.8349589109420776,0.49438560009002686,0.21612396836280823,0.00013018665777053684,0.005923989228904247,0.22217807173728943,0.7596571445465088
45,0.7347963452339172,0.8318184018135071,0.49438565969467163,0.21612396836280823,0.00012895296094939113,0.005898169707506895,0.22215095162391663,0.7600911259651184
46,0.7368577122688293,0.8287683725357056,0.49438565969467163,0.21612396836280823,0.00012773247726727277,0.005872439593076706,0.22212401032447815,0.7607783675193787
47,0.7387595772743225,0.8258040547370911,0.49438565969467163,0.21612396836280823,0.00012652500299736857,0.005846795625984669,0.22209714353084564,0.7613208889961243
48,0.7403425574302673,0.8229197263717651,0.49438565969467163,0.21612396836280823,0.00012533049448393285,0.0058212438598275185,0.22207042574882507,0.7618995904922485
49,0.7418913841247559,0.820112943649292,0.4944419860839844,0.21604803204536438,0.0001241486897924915,0.0057957787066698074,0.2219678908586502,0.7624421119689941
50,0.7435085773468018,0.8173788785934448,0.49443715810775757,0.21593408286571503,0.00012297951616346836,0.005770400632172823,0.2218274474143982,0.7626591324806213
51,0.7452054619789124,0.814714252948761,0.49443715810775757,0.21593411266803741,0.00012182276259409264,0.0057451119646430016,0.22180095314979553,0.7629485130310059
52,0.7465948462486267,0.8121151924133301,0.4944371283054352,0.21593411266803741,0.00012067837087670341,0.005719911307096481,0.22177471220493317,0.7632378339767456
53,0.7477337121963501,0.8095809817314148,0.4944217801094055,0.21606594324111938,0.0001195463482872583,0.005694795865565538,0.2218802571296692,0.7636356949806213
54,0.7488952875137329,0.8071103096008301,0.49436384439468384,0.21613216400146484,0.00011842622188851237,0.005669769831001759,0.22192031145095825,0.7641782164573669
55,0.750250518321991,0.804701566696167,0.4943658113479614,0.21613383293151855,0.00011731818813132122,0.005644830875098705,0.22189593315124512,0.7645399570465088
56,0.751628577709198,0.8023536801338196,0.4943639039993286,0.21613216400146484,0.00011622199963312596,0.005619977600872517,0.22186821699142456,0.7648292779922485
57,0.752835750579834,0.800064206123352,0.49436381459236145,0.21613217890262604,0.00011513745994307101,0.0055952114053070545,0.22184257209300995,0.7653717994689941
58,0.7539973855018616,0.7978309392929077,0.4943768382072449,0.21623381972312927,0.00011406475823605433,0.005570530891418457,0.22191840410232544,0.765625
59,0.7550678849220276,0.7956510186195374,0.49436384439468384,0.21613216400146484,0.0001130035743699409,0.005545938387513161,0.22179104387760162,0.7659866809844971
60,0.7562181353569031,0.7935227751731873,0.49436384439468384,0.21613217890262604,0.0001119539447245188,0.005521431099623442,0.22176551818847656,0.7663121819496155
61,0.7572317123413086,0.7914432883262634,0.494363933801651,0.21613208949565887,0.00011091573833255097,0.005497009493410587,0.2217399924993515,0.7666377425193787
62,0.7582566738128662,0.7894104719161987,0.494363933801651,0.21613213419914246,0.00010988866415573284,0.005472674500197172,0.22171461582183838,0.7668547630310059
63,0.7590538263320923,0.7874231934547424,0.49436384439468384,0.21613216400146484,0.00010887269309023395,0.005448425188660622,0.22168947756290436,0.7671440839767456
64,0.7599990963935852,0.7854780554771423,0.49436384439468384,0.21613216400146484,0.00010786795610329136,0.005424261558800936,0.22166438400745392,0.7673611044883728
65,0.7607051730155945,0.7835744023323059,0.4944196045398712,0.21605618298053741,0.00010687413305277005,0.00540018267929554,0.22156308591365814,0.7675419449806213
66,0.7615706920623779,0.781710147857666,0.4944154918193817,0.2159423977136612,0.0001058910638676025,0.005376188084483147,0.2214244306087494,0.7677951455116272
67,0.7622767686843872,0.7798839211463928,0.4944154918193817,0.2159423977136612,0.00010491895955055952,0.005352279171347618,0.22139964997768402,0.7682653069496155
68,0.7632789611816406,0.7780939936637878,0.4944154918193817,0.2159423977136612,0.00010395748540759087,0.005328455939888954,0.2213747352361679,0.7684823274612427
69,0.7638028264045715,0.7763382792472839,0.4944154918193817,0.2159423977136612,0.00010300670692231506,0.005304716527462006,0.2213500738143921,0.7687355279922485
70,0.7643722891807556,0.7746170163154602,0.4944154918193817,0.2159423977136612,0.00010206645674770698,0.00528106139972806,0.22132544219493866,0.7689163684844971
71,0.7648505568504333,0.7729288339614868,0.4944154918193817,0.2159423977136612,0.0001011365675367415,0.005257490556687117,0.22130106389522552,0.7690972089767456
72,0.7653516530990601,0.7712724208831787,0.4944154918193817,0.2159423977136612,0.00010021725756814703,0.005234002601355314,0.2212764173746109,0.7693504095077515
73,0.7659552693367004,0.769646942615509,0.4944154918193817,0.2159423977136612,9.930830128723755e-05,0.0052106003277003765,0.22125229239463806,0.76953125
74,0.7663879990577698,0.7680526971817017,0.4944154918193817,0.2159423977136612,9.840954589890316e-05,0.00518727907910943,0.22122801840305328,0.7696759104728699
75,0.7669574618339539,0.7664887309074402,0.4944154918193817,0.2159423977136612,9.752115147421136e-05,0.005164040252566338,0.2212037891149521,0.7698929309844971
76,0.7674813270568848,0.764955461025238,0.4944154918193817,0.2159423977136612,9.664284880273044e-05,0.005140883848071098,0.22117990255355835,0.7701461315155029
77,0.7678571343421936,0.7634524703025818,0.4944154918193817,0.2159423977136612,9.577452146913856e-05,0.005117809399962425,0.2211560159921646,0.7702907919883728
78,0.7685176730155945,0.7619801759719849,0.4944154918193817,0.2159423977136612,9.491634409641847e-05,0.005094817839562893,0.2211320549249649,0.7704354524612427
79,0.7689618468284607,0.7605398893356323,0.4944154918193817,0.2159423977136612,9.406812023371458e-05,0.005071907304227352,0.2211083322763443,0.7705439925193787
80,0.7694857120513916,0.7591309547424316,0.4944154918193817,0.2159423977136612,9.322981350123882e-05,0.00504907825961709,0.22108469903469086,0.7706524729728699
81,0.7699412107467651,0.7577542066574097,0.4944154918193817,0.2159423977136612,9.240138024324551e-05,0.0050263297744095325,0.2210611253976822,0.7709056735038757
82,0.7705675959587097,0.7564095854759216,0.4944154918193817,0.2159423977136612,9.158277680398896e-05,0.005003664642572403,0.22103764116764069,0.7710503339767456
83,0.7708067893981934,0.755097508430481,0.4944154918193817,0.2159423977136612,9.077383583644405e-05,0.004981079138815403,0.22101403772830963,0.7711588740348816
84,0.7712850570678711,0.7538185119628906,0.4944154918193817,0.2159423977136612,8.997452823678032e-05,0.004958575125783682,0.2209908366203308,0.7713035345077515
85,0.7716039419174194,0.7525718212127686,0.4944154918193817,0.2159423977136612,8.918497042031959e-05,0.00493615260347724,0.22096768021583557,0.7715205550193787
86,0.7721050381660461,0.751358151435852,0.4944154918193817,0.2159423977136612,8.840500231599435e-05,0.004913808777928352,0.22094455361366272,0.771484375
87,0.7729477882385254,0.7501772046089172,0.4944154918193817,0.2159423977136612,8.763459481997415e-05,0.004891548305749893,0.22092153131961823,0.7716290354728699
88,0.7736083269119263,0.7490285038948059,0.4944154918193817,0.2159423977136612,8.687371155247092e-05,0.004869365599006414,0.2208985984325409,0.7717737555503845
89,0.7742004990577698,0.7479119300842285,0.4944154918193817,0.2159423977136612,8.612233068561181e-05,0.004847262986004353,0.22087571024894714,0.7718822360038757
90,0.7746219038963318,0.7468274831771851,0.4944154918193817,0.2159423977136612,8.53803867357783e-05,0.004825239069759846,0.22085295617580414,0.7719184160232544
91,0.775179922580719,0.7457738518714905,0.4944154918193817,0.2159423977136612,8.46478360472247e-05,0.004803296644240618,0.22083033621311188,0.7719907164573669
92,0.7757037878036499,0.7447509169578552,0.4944707453250885,0.21586641669273376,8.392467861995101e-05,0.004781431518495083,0.2207317352294922,0.7719184160232544
93,0.7761251926422119,0.7437580823898315,0.4944669306278229,0.21575258672237396,8.321087807416916e-05,0.00475964555516839,0.22059541940689087,0.7720992565155029
94,0.7764782309532166,0.7427951097488403,0.4944669306278229,0.21575258672237396,8.250625978689641e-05,0.004737938288599253,0.22057302296161652,0.7721354365348816
95,0.7769109606742859,0.7418608069419861,0.4944669306278229,0.21575255692005157,8.181088924175128e-05,0.0047163101844489574,0.22055058181285858,0.7723885774612427
96,0.7772868275642395,0.7409541010856628,0.4944669306278229,0.21575255692005157,8.112471550703049e-05,0.00469476031139493,0.22052854299545288,0.7724609375
97,0.77748042345047,0.740075409412384,0.4944669306278229,0.21575255692005157,8.044771675486118e-05,0.004673289600759745,0.22050635516643524,0.7723885774612427
98,0.7776854038238525,0.7392228841781616,0.4944669306278229,0.21575255692005157,7.977984205354005e-05,0.00465189665555954,0.22048422694206238,0.7723885774612427
99,0.7778903841972351,0.738396942615509,0.4944669306278229,0.21575258672237396,7.912094588391483e-05,0.004630581475794315,0.22046224772930145,0.7725332975387573
100,0.778152346611023,0.7375960350036621,0.4944669306278229,0.21575258672237396,7.847119559301063e-05,0.004609343130141497,0.2204403430223465,0.7726417779922485
101,0.7784256339073181,0.736820638179779,0.4944669306278229,0.21575255692005157,7.783035835018381e-05,0.004588182549923658,0.22041858732700348,0.7726779580116272
102,0.7786534428596497,0.7360711097717285,0.4944669306278229,0.21575255692005157,7.719851419096813e-05,0.004567098803818226,0.22039677202701569,0.7726779580116272
103,0.7787786722183228,0.7353463768959045,0.4944669306278229,0.21575255692005157,7.657551759621128e-05,0.004546094220131636,0.22037525475025177,0.7727864384651184
104,0.7789950966835022,0.734646201133728,0.4944669306278229,0.21575255692005157,7.596149225719273e-05,0.004525163676589727,0.22035375237464905,0.7728226184844971
105,0.7791089415550232,0.7339711785316467,0.49446702003479004,0.21575254201889038,7.535616896348074e-05,0.004504308570176363,0.22033220529556274,0.7728587985038757
106,0.779370903968811,0.7333197593688965,0.4944669306278229,0.21575255692005157,7.475967140635476e-05,0.004483535420149565,0.22031086683273315,0.7729672789573669
107,0.7795303463935852,0.7326924204826355,0.4944669306278229,0.21575255692005157,7.417189044645056e-05,0.004462832119315863,0.2202894687652588,0.7728226184844971
108,0.7797011733055115,0.7320886850357056,0.4944669306278229,0.21575255692005157,7.35927969799377e-05,0.004442213568836451,0.22026842832565308,0.7729311585426331
109,0.779906153678894,0.7315082550048828,0.4944669306278229,0.21575255692005157,7.302241283468902e-05,0.004421648569405079,0.2202472984790802,0.7728226184844971
110,0.7799516916275024,0.7309514284133911,0.4944669306278229,0.21575258672237396,7.246056338772178e-05,0.00440116785466671,0.2202262282371521,0.7728949785232544
111,0.7800769805908203,0.7304172515869141,0.4944669306278229,0.21575255692005157,7.190729957073927e-05,0.004380774684250355,0.22020521759986877,0.7728587985038757
112,0.7803047299385071,0.7299055457115173,0.4944669306278229,0.21575255692005157,7.136255590012297e-05,0.004360454622656107,0.22018443048000336,0.7730396389961243
113,0.7804186344146729,0.7294170260429382,0.4944669306278229,0.21575258672237396,7.082622323650867e-05,0.004340202081948519,0.22016361355781555,0.7730396389961243
114,0.7806008458137512,0.728950560092926,0.4944669306278229,0.21575255692005157,7.029830157989636e-05,0.004320025909692049,0.22014287114143372,0.7731481194496155
115,0.7807716727256775,0.7285066843032837,0.4944669306278229,0.21575258672237396,6.977882731007412e-05,0.0042999242432415485,0.22012221813201904,0.7731842994689941
116,0.7808855772018433,0.7280855774879456,0.4944669306278229,0.21575255692005157,6.92675675963983e-05,0.004279895219951868,0.22010183334350586,0.7731842994689941
117,0.780965268611908,0.7276866436004639,0.4944669306278229,0.21575255692005157,6.876465340610594e-05,0.004259940702468157,0.22008121013641357,0.7731842994689941
118,0.7811019420623779,0.7273097038269043,0.4944669306278229,0.21575255692005157,6.826989556429908e-05,0.004240060690790415,0.22006085515022278,0.7732204794883728
119,0.7811474800109863,0.7269545793533325,0.4944669306278229,0.21575258672237396,6.778325769118965e-05,0.0042202528566122055,0.2200407087802887,0.7732566595077515
120,0.7812272310256958,0.7266204357147217,0.4944669306278229,0.21575255692005157,6.73046160954982e-05,0.0042005181312561035,0.22002030909061432,0.7732204794883728
121,0.7813980579376221,0.726306140422821,0.4944669306278229,0.21575258672237396,6.683400715701282e-05,0.0041808574460446835,0.22000017762184143,0.7733290195465088
122,0.7814663648605347,0.7260114550590515,0.4944669306278229,0.21575255692005157,6.637129263253883e-05,0.0041612680070102215,0.21998022496700287,0.7733290195465088
123,0.7815916538238525,0.7257357835769653,0.4944669306278229,0.21575258672237396,6.591642159037292e-05,0.004141752142459154,0.2199602723121643,0.7734013199806213
124,0.7816371917724609,0.7254782915115356,0.4944669306278229,0.21575255692005157,6.54693430988118e-05,0.004122307989746332,0.21994028985500336,0.7735098600387573
125,0.7816941738128662,0.7252389192581177,0.4944669306278229,0.21575258672237396,6.502993346657604e-05,0.004102939274162054,0.2199205607175827,0.7735098600387573
126,0.7817966341972351,0.7250168323516846,0.4944669306278229,0.21575255692005157,6.459811265813187e-05,0.0040836394764482975,0.2199006825685501,0.7735459804534912
127,0.781921923160553,0.7248108386993408,0.4944669306278229,0.21575258672237396,6.417384429369122e-05,0.00406441418454051,0.21988117694854736,0.7734736800193787
128,0.7820358276367188,0.724621593952179,0.4944669306278229,0.21575255692005157,6.375698285410181e-05,0.004045257810503244,0.21986155211925507,0.7734736800193787
129,0.7820813655853271,0.7244474291801453,0.4944669306278229,0.21575255692005157,6.334755744319409e-05,0.004026174545288086,0.2198421210050583,0.7735459804534912
130,0.7821382880210876,0.7242888808250427,0.4944669306278229,0.21575258672237396,6.294550257734954e-05,0.004007162060588598,0.21982266008853912,0.7736183404922485
131,0.7821382880210876,0.724144697189331,0.4944669306278229,0.21575255692005157,6.255065090954304e-05,0.003988222219049931,0.21980343759059906,0.7736183404922485
132,0.7821610569953918,0.7240145206451416,0.4945090115070343,0.21584637463092804,6.21630679233931e-05,0.003969351761043072,0.21987783908843994,0.7736545205116272
133,0.7821952700614929,0.723898708820343,0.49439361691474915,0.2159505933523178,6.178252078825608e-05,0.003950552549213171,0.2199629247188568,0.7736545205116272
134,0.7821382880210876,0.7237962484359741,0.49439361691474915,0.2159505933523178,6.140898040030152e-05,0.003931823186576366,0.2199437916278839,0.7736907005310059
135,0.7821382880210876,0.7237072587013245,0.49439361691474915,0.2159505933523178,6.104242493165657e-05,0.003913164604455233,0.21992482244968414,0.7736545205116272
136,0.7820927500724792,0.7236310839653015,0.49439361691474915,0.2159505933523178,6.068265065550804e-05,0.003894576570019126,0.219905823469162,0.7735821604728699
137,0.7820358276367188,0.7235673666000366,0.49439361691474915,0.2159505933523178,6.032965757185593e-05,0.0038760590832680464,0.21988701820373535,0.7735821604728699
138,0.782058596611023,0.7235166430473328,0.49439361691474915,0.2159505933523178,5.9983343817293644e-05,0.0038576102815568447,0.2198682278394699,0.7735459804534912
139,0.782058596611023,0.7234780192375183,0.49439361691474915,0.2159505933523178,5.9643647546181455e-05,0.0038392310962080956,0.21984945237636566,0.7735459804534912
140,0.7821269035339355,0.7234511971473694,0.49439361691474915,0.2159505933523178,5.9310455981176347e-05,0.003820921527221799,0.21983090043067932,0.7736183404922485
141,0.7821610569953918,0.7234354019165039,0.49439361691474915,0.2159505933523178,5.898369272472337e-05,0.0038026811089366674,0.21981225907802582,0.7736545205116272
142,0.782172441482544,0.7234316468238831,0.49439361691474915,0.2159505933523178,5.866323772352189e-05,0.0037845110055059195,0.21979396045207977,0.7735821604728699
143,0.7821610569953918,0.723438560962677,0.49439361691474915,0.2159505933523178,5.8349076425656676e-05,0.0037664095871150494,0.21977539360523224,0.7735459804534912
144,0.7821155190467834,0.7234565615653992,0.49439361691474915,0.2159505933523178,5.8041005104314536e-05,0.0037483766209334135,0.2197570651769638,0.7735459804534912
145,0.7820927500724792,0.7234850525856018,0.49439361691474915,0.2159505933523178,5.773900920758024e-05,0.0037304118741303682,0.21973881125450134,0.7734013199806213
146,0.7820129990577698,0.7235241532325745,0.49439361691474915,0.2159505933523178,5.744300506194122e-05,0.003712516510859132,0.2197204828262329,0.7734375
147,0.7820016145706177,0.7235725522041321,0.49439361691474915,0.2159505933523178,5.715278894058429e-05,0.003694687969982624,0.2197025865316391,0.7734375
148,0.7819560766220093,0.7236313223838806,0.49439361691474915,0.2159505933523178,5.686833173967898e-05,0.0036769292782992125,0.2196844071149826,0.7734375
149,0.7819105386734009,0.7236992120742798,0.49439361691474915,0.2159505933523178,5.6589582527522e-05,0.003659239038825035,0.21966643631458282,0.7733290195465088
150,0.7818080186843872,0.7237763404846191,0.49439361691474915,0.2159505933523178,5.63164176128339e-05,0.0036416153889149427,0.21964868903160095,0.7733290195465088
151,0.7816941738128662,0.7238625884056091,0.49439361691474915,0.2159505933523178,5.6048709666356444e-05,0.0036240604240447283,0.21963073313236237,0.7732566595077515
152,0.7816030383110046,0.7239572405815125,0.49439361691474915,0.2159505933523178,5.5786484153941274e-05,0.003606570651754737,0.2196129411458969,0.7732204794883728
153,0.7815916538238525,0.7240601181983948,0.49439361691474915,0.2159505933523178,5.552949369302951e-05,0.0035891502629965544,0.21959543228149414,0.7731842994689941
154,0.7815461158752441,0.7241708040237427,0.49439361691474915,0.2159505933523178,5.5277789215324447e-05,0.003571796929463744,0.21957771480083466,0.7730758190155029
155,0.781500518321991,0.7242891788482666,0.49439361691474915,0.2159505933523178,5.503118154592812e-05,0.0035545111168175936,0.21956010162830353,0.7729672789573669
156,0.7814891338348389,0.7244149446487427,0.49439361691474915,0.2159505933523178,5.4789637943031266e-05,0.0035372907295823097,0.21954277157783508,0.7728949785232544
157,0.7814208269119263,0.7245475649833679,0.49439361691474915,0.2159505933523178,5.4553092923015356e-05,0.003520137397572398,0.21952535212039948,0.7728587985038757
158,0.7813183069229126,0.7246866226196289,0.49439361691474915,0.2159505933523178,5.43214482604526e-05,0.0035030515864491463,0.21950800716876984,0.7728226184844971
159,0.7813069224357605,0.724831759929657,0.49439361691474915,0.2159505933523178,5.409459117799997e-05,0.0034860330633819103,0.21949072182178497,0.7727141380310059
160,0.7813296914100647,0.7249832153320312,0.49439361691474915,0.2159505933523178,5.387245619203895e-05,0.003469079965725541,0.21947361528873444,0.7725694179534912
161,0.7812841534614563,0.7251405119895935,0.49439361691474915,0.2159505933523178,5.365491597331129e-05,0.0034521925263106823,0.2194564789533615,0.7725332975387573
162,0.7812158465385437,0.7253027558326721,0.49439361691474915,0.2159505933523178,5.3442032367456704e-05,0.0034353702794760466,0.21943944692611694,0.7724971175193787
163,0.7811703085899353,0.7254706025123596,0.49439361691474915,0.2159505933523178,5.323353616404347e-05,0.0034186148550361395,0.2194223701953888,0.7724971175193787
164,0.7811019420623779,0.7256432175636292,0.49439361691474915,0.2159505933523178,5.302938734530471e-05,0.003401923691853881,0.21940559148788452,0.7724609375
165,0.7810336351394653,0.7258204221725464,0.49439361691474915,0.2159505933523178,5.282964411890134e-05,0.0033852984197437763,0.21938888728618622,0.7724247574806213
166,0.7810108661651611,0.72600257396698,0.4943936765193939,0.2159505933523178,5.2634139137808233e-05,0.003368738340213895,0.21937195956707,0.7723162770271301
167,0.7809880375862122,0.7261883616447449,0.49439361691474915,0.2159505933523178,5.2442697779042646e-05,0.0033522434532642365,0.2193552851676941,0.7722077369689941
168,0.7810450196266174,0.7263779044151306,0.49439361691474915,0.2159505933523178,5.225539280218072e-05,0.003335811896249652,0.21933864057064056,0.7720992565155029
169,0.7809538841247559,0.7265715599060059,0.49439361691474915,0.2159505933523178,5.207206049817614e-05,0.0033194473944604397,0.21932215988636017,0.7720268964767456
170,0.7809083461761475,0.7267679572105408,0.49439361691474915,0.2159505933523178,5.1892679039156064e-05,0.0033031455241143703,0.2193056046962738,0.7720630764961243
171,0.7807602882385254,0.7269667983055115,0.49439361691474915,0.2159505933523178,5.17172557010781e-05,0.0032869090791791677,0.21928934752941132,0.7718822360038757
172,0.7807261347770691,0.7271693348884583,0.49439361691474915,0.2159505933523178,5.154556129127741e-05,0.00327073666267097,0.2192729413509369,0.7718460559844971
173,0.7807375192642212,0.7273736000061035,0.49439361691474915,0.2159505933523178,5.137756306794472e-05,0.0032546278089284897,0.21925665438175201,0.7717375755310059
174,0.780714750289917,0.7275806069374084,0.49439361691474915,0.2159505933523178,5.121321737533435e-05,0.0032385820522904396,0.2192404419183731,0.7717013955116272
175,0.7806463837623596,0.7277906537055969,0.49439361691474915,0.2159505933523178,5.105244417791255e-05,0.0032226003240793943,0.2192242443561554,0.7716290354728699
176,0.7806008458137512,0.7280018329620361,0.49439361691474915,0.2159505933523178,5.089518163003959e-05,0.003206681925803423,0.219208225607872,0.7715205550193787
177,0.7804983854293823,0.7282156348228455,0.49439361691474915,0.2159505933523178,5.0741360610118136e-05,0.0031908277887851,0.21919217705726624,0.7713397145271301
178,0.7804641723632812,0.7284305095672607,0.49439361691474915,0.2159505933523178,5.0590926548466086e-05,0.0031750365160405636,0.21917617321014404,0.7712673544883728
179,0.7803958654403687,0.7286470532417297,0.49439361691474915,0.2159505933523178,5.0443723011994734e-05,0.003159308573231101,0.21916040778160095,0.7711949944496155
180,0.7804527878761292,0.728864848613739,0.49439361691474915,0.2159505933523178,5.0299782742513344e-05,0.003143643494695425,0.21914464235305786,0.7711588740348816
181,0.7803503274917603,0.7290841937065125,0.49439361691474915,0.2159505933523178,5.015896022086963e-05,0.003128041047602892,0.2191290408372879,0.7711226940155029
182,0.780316174030304,0.7293039560317993,0.4943936765193939,0.21595056354999542,5.002132456866093e-05,0.0031125014647841454,0.21911323070526123,0.7709780335426331
183,0.7802819609642029,0.7295254468917847,0.49439361691474915,0.2159505933523178,4.988668661098927e-05,0.003097023582085967,0.21909761428833008,0.7708694934844971
